content,score
"Parah banget... aku download app ini untuk liat sertifikat vaksin tapi app nya gak bisa ke buka selalu minta hp di restart setelah di restart pun app nya tetap gak bisa di gunakan, kalau memang belum siap dari sistem IT nya harus nya jangan di luncur kan dulu, sebaik nya cepat di perbaiki sistem nya agar pengguna gak banyak yang kecewa dan masalah terus berulang...",1
"Masih banyak yg harus diperbaiki, saya sudah daftar tpi verifikasi email tdk masuk"", sdah dcoba berkali"" berhari"" (saya pikir mgkn lgi error). Akhirnya saya coba daftar lgi, tpi saat melengkapi data email, email sdah terdaftar. Brti kan data yg sebelumnya trsimpan & tdk bisa cpt kirim verifikasi ke email saya. Yg benar ya, aplikasi ini harusnya mempermudah kita, tpi malah dbuat repot dg kelemahan aplikasi ini. Jika diperlukan verifikasi, mohon bisa terus respon cepat dlm 24 jam nya. Terima kasih",1
"saya coba instal ulang berkali-kali tetep aja gabisa pake apk ini, masa disuruh on gps, setelah gps saya on kan tetep aja muncul tampilan akan memindai tempat anda, tolonglah segera diperbaiki, antara aturan yang diterapkan dengan efektivitas apk nya tidak sejalan",1
"Setelah bisa login di aplikasi baru satusehat, sertifikat vaksin booster kedua menjdi hilang, pdhl saat msh pedulilindungi sertifikat booster kedua tsb sdh muncul... Skrg hilang... Dan tdk ada helpdesk yg bisa membantu... Tombol bantuan diarahkan ke wa kemenkes RI tp tdk bisa membantu krn di bls mesin dgn jawaban bahwa antrian pertanyaan sangat pjg... 🥴",1
"Lebih baik tidak perlu suruh upgrade versi baru kalo malah jadi gakaruan sistemnya. Ibaratnya ini app jd kebutuhan sehari2 semua masyarakat buat masuk kemanapun yg membutuhkan scan barcode, jadi ya jangan dipersulit.",1
"Setelah di-update malah tidak bisa digunakan, harus daftar lagi, kirim OTP, diinput OTPnya, masuk SMS IMEI sudah terdaftar, ada link, di klik masuk situs Kominfo tentang IMEI hp bm dan cek, sudah dicek, IMEI sudah terdaftar di kemenperin. Bagaimana cara pakainya? Sudah dibersihkan memori hapus aplikasi lain, direstart, diinstal ulang, tetap tidak bisa dipakai balik ke awal lagi. Tolong diperbaiki aplikasinya ya..",1
"Tolong di update lagi aplikasinya, supaya smartphone dengan layar kecil bisa menggunakan aplikasi ini.. Karena setiap kali kebijakan privasi yg sudah di centang, selalu kendala di tombol oke yg tidak dapat di tampilkan karena ukuran layar terlalu kecil...",2
Mau tanya kok saya tidak bisa masuk apk peduli lindungi setelah buka apk ke 2 dst.. jadi kalau mau pakai harus uninstal dulu terus instal lagi.. Padahal data sudah diedit.. dan seudah sesuai Semua persetujuan sudah setuju tidak ada yg di tolak.. Tapi kenapa tetap tidak bisa dipakai seperti biasa..,2
"Aplikasi aneh bener, udah daftar akun mau login malah gak bisa masuk. Daftar vaksin sampe sekarang belum keluar jadwal mengikuti lokasi. Alah basi, gegara aplikasi ini ketinggalan terus rupanya. Gak bisa dipercaya. Uninstal deh bye😔",1
"Mau coba ngunduh sertifikat vaksinasi di aplikasi langsung biar mudah, eh malah data(NIK dan NO HP) keterangannya belum terdaftar padahal udah dapet SMS kalo udah vaksinasi, waktu coba unduh lewat websitenya Alhamdulillah langsung bisa. Cuman untuk aplikasi masih harus ada perbaikan soal ke singkronan data(NIK dan NO HP).",2
"Buat masuk harus edit font dulu jadi kecil, masukin formulir tulisan lanjutkan gak bisa dipilih, gimana sih baru 5 menit make udah nemu 2 bug yang bener"" ganggu sampe susah berfungsi ini aplikasi, diliat dari rating sebelumnya berarti dah ada dari lama, masa bug parah gini gak langsung di fix, jelek banget sih",1
"Setiap buka aplikasi pedulilindungi ini selalu muncul perbarui versi ini n muncul lagi pengaturan aplikasi lokasi, sudah di kotak Katik masih muncul pengaturan aplikasi lokasi tolong dong di perbaiki dengan yang bener² bagus dan 1 lagi mau download/ unduh sertifikat vaksin tidak bisa kebuka padahal udah di vaksin",1
"Saya akan perbaiki ratingnya jika ada solusi untuk saya, di aplikasi saya setelah melekukan chekin, tapi tidak muncul tanda chekout diatasnya.. Tampilannya seperti blm ada chekin tetap muncul scan barcode.. Tp pada saat chekin ulang muncul notifikasi ada masih chekin ditempat ini.. Mohon dibantu Admin, terimakasih",1
Saya mau masuk tpi ndk bisa login malah app sudah memperbaruhi syarat pengguna saya klik tetap ndk ada bisa login kenapa app nya sangat buruk sekali..pertama saya pake tidak seperti itu..tolong lah jika app dibutuhkan jangan terlalu banyak aturannya susah untuk digunakan sangat lemot sistemnya....!!!!!!!!! Saya tidak bisa lihat sertifikat vaksin karena tidak bisa masuk aplikasi saya klik setuju tpi mentok disitu tidak ada kelanjutan lagi...bagaimana sih sistemnya tidak bermutu gini..,1
"Halo pihak peduli lindungi kenapa saya tidak bisa masuk pada peduli lindungi ya padahal saya sudah klik ceklis soal persyaratan dan persetujuan tapi saya tidak bisa menggulirkan untuk mengklik saya setuju padahal sebelum saya upgrade tidak seperti ini saya sudah coba berulang kali namun tetap saja sama padahal saya butuh kartu vaksin tersebut,saya sudah mengecilkan hurufnya juga tetap saja tidak bisa terlihat tulisan 'SAYA SETUJU' Mohon tolong bantuannya",2
"Baru download, tapi ini aplikasi bener2 ngeselin, bolak balik login gagal, pas udh berhasil lalu saya coba keluar app, kemudian buka app lagi dan app nya minta akses ijin lokasi, padahal ijin lokasi udh di setting on saat menggunakan aplikasi, gps juga nyala, al hasil bolak balik buka app tp mandek minta akses ijin lokasi terus, gt aja terus, kok jadi kayak aplikasi coba2 ya kesannya, maaf tapi kesel banget make app ini.. Ga nyaman banget make app ini.",1
"Kok ga bisa masukin tanggal lahir ya udah berkali2 dicoba ga bisa, setiap scan selalu bermasalah kadang tulisannya tidak dilokasi padahal sudah dibenarkan lokasinya trus kalo sudah check in pas mau check out ga bisa malah ada tulisan anda belum check in, jelas2 sudah check in . Tolong dong sebelum launching dibenarkan dulu apa sudah benar2 valid ini aplikasi nya untuk digunakan? Kalau tidak bisa membuat aplikasi ya ga usah buat lah cukup di web aja!!",1
Setiap buka harus isi data lagi.... Yg sangat menyebalkan ketika harus isi tanggal lahir . Semisal tahun kelahiran 71 . Kebayang harus 600x klik . Padahal kalau programmer agak cerdas dia bisa bikin 2-3 halaman hnaya khusu tahun yg bisa kita pilih. Setelah selesai muncul 1 halaman khia bulan . Setelah klik muncul khusus tanggal... Kan simple kalau begitu..,1
"Parahhhhh......Enggak bisa login dengan nomor telepon karena nomor sudah tidak aktif/hilang,daftar baru juga tidak bisa,karena akun sudah ada.harusnya login pakai NIK aja cukup baru masukan nomor yang bisa dihubungi buat verifikasi.Minta bantuan lewat email & whatsapp berkali - kali pun juga gak jelas tindak lanjutnya juga lama responnya",1
"Aplikasinya ga jelas sertifikat vaksinnya blm ada dan juga harus menghungi lewat web resmi, mana lagi butuh banget klo lewat secara online blum tentu saat itu sudah di periksa kembali datanya. No Hp dan email status sudah terdaftar tapi ketika masuk atau login ga bisa gimna ceritanya, no hp atau email juga pasti banyak orang yang berubah ini sama atau masi baru tetep aja, ga tau masalahnya apa intinya nik sudah terdaftar namun buat masuk no hp dan email itu yang jadi masalah belibet",1
"Mau check sertifikat vaksin pertama eh tiap habis nulis kode otp selalu internal server error, apaan sih suruh download aplikasi tapi aplikasi nya bnyak bug/error nya.. Izin aplikasi ke lokasi juga kalo ngk diizinkan sepanjang waktu ngk bsa",2
"Aplikasinya lumayan, cuma ini bagaimana ya saya sudah vaksin, sudah dosis kedua juga, cuma sertifikat saya setelah update app jadi hilang dan malah di jadwalkan untuk vaksin kembali. Memang di sertifikat saya niknya ada kesalahan penulisan satu angka jadi tidak sama dengan nik saya yang asli, tpi sblm saya update saya sudah dapat . Tpi sekarang setelah diupdate jadi hilang. Dibantu ya admin, terimakasih😊.",3
"Maaf beberapa hari yang lalu saya update peduli lindungi,tpi setelah saya masuk ke app kenapa tulisannya bahasa & warga negara doang, seterusnya ada tulisan kebijakan & syarat saya klik trus ,tpi kok yang muncul cuma itu trus dan scan barcode di menu utama setelah saya update jga ga ada,",2
"Masuk aplikasi kenapa bertulis ""tidak ada koneksi"" sudah saya uninstall dan install kembali masih sama saja !!! Saya kira koneksi saya tapi kenyataannya aplikasi yang tidak bisa bekerja, aplikasi dibuat oleh kominfo tapi tidak setingkat kementrian pada umumnya !!! Perbaiki bug tersebut baru kembangkan aplikasi tersebut",1
"Input Tanggal Lahir, berkali kali coba input tanggal lahir... Susaah dan gak muncul dikolom... Padahal sudah nentuin tanggalnya dan saat ""klik oke"" Tetep gak muncul..... Mohon untuk diperbaiki lagi agar lebih mempermudah",1
"Sering sekali error. Terkadang tidak bisa melacak lokasi meskipun sudah dimatikan lalu dihidupkan kembali fitur lokasi smartphone. Tolong lah diperbaiki bila memang ingin dijadikan alat pembayaran digital ataupun akses untuk transportasi umum, layanan umum, dll. Sekian terimakasih",1
"Klik pendaftaran vaksin disitu ada 3 langkah, langkah pertama masukan NIK dan Nama lengkap, sudah selesai dengan itu gabisa diklik lanjutkan hanya ada info telfon ke 119 ekstension 9 jika belum registrasi, setelah telfon 119 diperintahkan ketik 0 untuk melanjutkan gak ada pilihan 9 tuh, udah klik 0 masuk ke layanan gawat darurat kebakaran dan sebagaiannya kata mbaknya ke ekstension 9 sedangkan ga ada pilihannya tetep suruh klik 0 kalau mau lanjut. Tolong diperbaiki lagi aplikasinya.",1
"Dikasih bintang satu karna ga bisa pindahin data sertifikat ke akun yg lain, ortu saya perlu buat kerja. Saya udh bikinkan mereka akun tpi tidak bisa akses sertifikatnya, karena sertifikatnya ada di akun saya. tolong apk nya di update jadi lebih baik lgi.",1
"Mungkin bisa di cek kembali agak sulit atau berat ya aplikasinya. Saya buka aplikasi lain mudah buka nya tapi saat buka download aplikasi ini lama loading nya saat perintah terarhir masuk stuck ngga bisa masuk, tolong bantu di review kembali terimakasih agar mempermudah aksesnya terimakasih",1
"Sy menggunakan Samsung S10+, Android 12, Satu Sehat tidak bisa berfungsi. Selalu di halaman muka. Sdh uninstall dan reinstall 5x, mati hidupkan hp sdh berkali2. Ini sdh hari kedua tidak berfungsi. Sy sudah hapus data penyimpanan/memori dalam pengaturan aplikasi Satu Sehat, tetapi semuanya tidak berhasil. Apakah bisa kembali ke aplikasi peduli lindungi?",1
"Mohon maaf ya saya uninstal kembali, beberapa kali saya copot dan pasang lagi karena udah keseringan aplikasinya tiba2 keluar sendiri gak jelas, bluetooth jg sudah di aktifkan, hp saya vivo dan coba pindahkan ke hp coolpad jg sama saja, aplikasi yang sangat tidak membantu dan kurang efektif+perlu di perbaiki, jika ingin benar2 membantu rakyat indonesia dr penyebaran covid19.",2
"Aplikasinya bagus, namun minta tolong ditingkatkan lagi tingkat akurasi GPSnya, saya ingin scan barcode di titik A namun GPS aplikasinya menunjukan saya berada di titik B, sehingga aplikasi membaca saya berada diluar radius. Padahal pembacaan aplikasi google maps saya berada di titik A. Terimakasih",3
"Aplikasi selalu minta lokasi diaktifkan (GPS), walau sudah diaktifkan tetap saja pas masuk aplikasi diminta aktifkan lokasinya. Pilihan saat setting awal yaitu lokasi hanya diaktifkan saat aplikasi digunakan, ga boleh dilakukan. Karena selanjutnya akan error. Solusi Uninstall dan Install ulang..baru bisa dibuka sekali aja..habis itu error lagi. Ini sdh 3x Install & Uninstall.. yg ke 4 uninstall selamanya. Kecewa sama aplikasi yg di andalkan Indonesia. Ga serius dikelolanya.",1
"Sertifikat Vaksij tidak bisa keluar, sudah masukin no ktp, yg keluar hanya tulisan vaksin ke 2 berhasil, tombol periksa di klik tidak ada respon sama sekali klik tombol back malahan suruh masukin no ktp lagi.. begitu aja terus.kayak lingkaran.",2
"Sebelumnya uda ada sertifikat vaksin pertama dan kedua setelah diupdate sertifikat sama sekali tidak muncul, uda coba klik klaim sertifikat juga tetap tidak muncul, sudah coba uninstall ulang log in ulang juga tetap tidak muncul, aplikasinya suka eror tolong untuk diperbaiki secepatnya sangat buat orang ribet jika diperlukan sertifikat vaksin jadi tidak bisa kalo tidak muncul seperti ini",1
"Aplikasi nya bagus🤩🤩.. Buat yg bilang apk nya ngk bisa login, bisa kok klo mau buat sertifikat nya... Caranya cukup buka link yg dikirim di SMS.. Tinggal klik.. Buka trus . Trus langsung muncul sertifikat vaksin 1/2 trus langsung klik unduh.. Udah deh.. 𝔾𝕒𝕞𝕡𝕒𝕟𝕘 𝕓𝕒𝕟𝕘𝕖𝕥... Love..",5
"Suruh daftar katanya sudah terdaftar dan gunakan nomor lain ( walau ga pernah menggunakan nomornya di aplikasi ini), pas login gunain email serta nomor dibilang belum terdata ( alias belum ada taut data yang di daftarkan). Sangat aneh bukan nya ini fitur, bagaimana mau memakmurkan ini aplikasi? kalo dev nya aja ga berhasil buat perintah nya jadi valid malah jadi timpang tindih begini",1
"Aplikasinya sangat bagus, mudah digunakan,. Namun sayang, aplikasi ini error,. Loading lama, padahal koneksi internet stabil,. Sertifikat vaksin belum muncul sama sekali, padahal vaksin ke-2 sudah selesai,. Untuk saat ini saya kasih ⭐ dulu, mungkin jika aplikasi sudah sempurna saya akan ubah ratting saya,. Terimakasih 🙏🏻",1
"Setiap login / buka aplikasi selalu muncul notif ""lokasi buatan terdeteksi"" trus ke close. padahal gapernah disetting aneh2. Udah instal aplikasi2 yg dirasa crush ya masih aja gabisa dipake. Akhirnya menyusahkan",1
"Bisakah app nya di perbaiki hp saya jadul dan layarnya kecil sehingga tombol agree nya tidak ada, Saya tdk bisa kemana2 hanya karna tombol agree. Dan ketika saya mecoba di hp lain app tidak bisa di instal!!! MAUNYA APA??? TOLONG DI PERBAIKI🔥",1
Buat semua yg tidak bisa masuk.. Cuma ada pilihan wna... Gk ada kata setuju / masuk... Aku kasih tau.... Satu mungkin hp nya persi kecil layar.. Di bawah ada warna hijau kecil pas di tekan kolom stuju. di tekan aja krna gk muncul full di layar... Ke dua di perkecil tulisan dlu di pengaturan. .biar muncul garis hijau nya terimakasih,5
"Apk makin jelek setelah update Sekarang susah untuk login, setiap kali masukin kode Verifikasi yg sudah benar malah ada pemberitahuan ""username"" tidak boleh kosong. Padahal masukin kode Verifikasi bukan edit profil. Sudah di hapus data juga masih utuh",1
"Tolong diperbaiki lagi yaa untuk tim UI/UX dan Sofware Engineering aplikasi SatuSehat. Karena aplikasinya sangat tidak ramah bintang 2, bahkan untuk masuk aja saya perlu verifikasi login via no WhatsApp. Dan untuk jaringan, di tempat saya ini jaringan udah bagus yaa, tapi kenapa terkendala terus alias tidak bisa akses fitur-fitur yang ada di menu utama aplikasi SatuSehat. Tolong diperbaiki lagi yaa, tim UI/UX dan Software Engineering SatuSehat!!! Parah ini!!!",2
"Ga bisa di buka dong. Alesannya suruh update, pas cek ke playstore ga ada itu pembaruan, langsung menu buka, tapi tetepnga bisa di buka. Suruh update terus. Ngaco emang. Sekelas aplikasi yg akses se indonesia aja ga bener banget. Gimana mau aksesnya ini woiiii.",1
Kenapa gambar sertifikat vaksinnya gaada lagi padahal awal download bisa dan juga kenapa sering banget di suruh memperbarui tapi ternyata gak efesien sama sekali gimana doong penjelasan nya tolong di perbaiki yang lain masuk lewat link juga banyak yang susah setidaknya dari aplikasi tolong di perbaiki 🙁🙁,1
"Baru didownload, mau dipake stuck di pernyataan kebijakan privasi.sudah di centang tidak terjadi apa-apa sangat menghanbat dan mengganggu mohon segera diperbaiki. Nyuruh download aplikasi tapi pas didownload aplikasinya malah kaya gini gk bisa digunakkan sangat mengganggu, percuma didownload",1
Kenapa pas saya sudah download dan daftar aplikasinya... Jika sudah dikeluarkan... Pas dibuka lagi apk.nya malah ga kebuka... Harus d install ulang.. Baru bisa masuk lagi... Mohon diperbaiki dan di optimalkan lagi apk.nya. 🙏🙏🙏,2
Tolong lah di perbaiki lagi itk sistem dan data penyimpanan storage nya.. saya sudah di vaksinasi 2x tapi knp blm muncul di aplikasinya utk sertifikat saya.. tolong lah di fix kan bug yg msh banyak di aplikasi ini.. kasian org yg sudah download tp blm bisa melihat atau menyimpan sertifikat vaksin nya..,1
"Data udah sesuai ama aplikasi tapi gk bisa klaim sertifikat. Tiap mengisi data selalu muncul tulisan klo data gk sesuai sama data yg ada di aplikasi, padahal data yg digunakan udah sama, akibatnya sertifikat saya gk bisa di klaim",1
"setelah ganti satu sehat verifikasi akunnya lewat email sudah diklik linknya tetep ga bisa masuk ke faskesnya, terus fungsinya apa dikirim link tapi tetep ga bisa log in,pembaharuan nya harusnya lebih mempermudah bukan jadi tambah sulit, terus sudah vaksin ke 4 tetep ga keluar sertifikat vaksin ke 4",1
